id,text_clean
1717120250611638528,Komisja Spraw Konstytucyjnych Parlamentu Europejskiego przegłosowała zgodę na zmianę Traktatów Europejskich oznaczającą utworzenie federacji rządzonej z Brukseli. Odbije się to negatywnie na życiu każdego Europejczyka. Demokratyczne prawa mieszkańców krajów Unii zostaną…  
1716883552711647744,"Już jutro Komisja Spraw Konstytucyjnych Parlamentu Europejskiego przegłosuje projekt zmiany Traktatów Europejskich zmieniający Unię Europejską w Federację, gdzie państwa członkowskie zostaną pozbawione prawa weta, a część nawet swoich komisarzy. Zresztą Komisja Europejska ma… "
1714587910610039040,"Polityka migracyjna Unii Europejskiej poniosła klęskę, a przepychany na siłę „pakt migracyjny” w niczym nie pomoże, lecz tylko powiększy kryzys. Na ulicach europejskich miast, tak jak ostatnio w Brukseli, giną ludzie zabijani przez przybyszów lądujących na Lampedusie. Europie…  "
1845767777950323200,"W tym roku, z okazji Dnia Edukacji Narodowej, życzę  nauczycielom i wychowawcom odwagi w przekazywaniu prawdy, wsparcia  rozwoju i uzdolnień uczniów i wiary, że macie wyjątkową misję do wypełnienia. 
Przyszłość młodego pokolenia jest w Waszych rękach.
Wszystkiego najlepszego."
1840276216080744960,"Prawdy nie da się długo ukrywać i nie potrzebujemy niemieckich żołnierzy w Polsce. Mamy bardzo dobrze zorganizowane, świetnie wyszkolone i nowocześnie wyposażone  służby, zdolne do ratowania ludzi i ich mienia w kryzysowych sytuacjach. Fynkcjonariusze PSP i OSP byli gotowi. "
1838845247238832128,"Jako konstruktywna opozycja, posługujemy się faktami. "
1835700201098453504,"Szanowni Państwo ❗ ️  
 🔰  Rozpoczynamy zbiórkę najpotrzebniejszych rzeczy dla poszkodowanych w powodzi na Dolnym Śląsku. 
 ➡ ️ Dary można przynosić do mojego Biura Poselskiego w Jaworze, ul. Piłsudskiego 9-10, pn-pt 11:00-15:00.  
Każda pomoc się liczy!  🤝   
#powódź #powodź2024 "
1829522588600603136,"Jeśli myślą, że nas zniszczą, mylą się. Są nas miliony. Razem damy radę. "
1818878150035526144,"To było wyjątkowe pokolenie. Z  szacunkiem i podziwem patrzymy na #PowstańcyWarszawscy, którzy z Bogiem na ustach, wiarą w sercu i karabinem w dłoniach, bronili wolności, honoru Polski i  prawa do samostanowienia. Oddali Polsce najcenniejszy dar-życie.
Cześć i chwała Bohaterom! "
1805862450127933696,"Czekamy na konkrety. Oburzeni to my już jesteśmy. Natychmiast, to znaczy natychmiast, dziś, a nie w jakiejś bliżej nieokreślonej przyszłości. I co Pan zrobi? "
1805674680860525056,"Jakim określeniem nazwać ludzi, którzy  chcą wymazać z pamięci Polaków Rotmistrza Pileckiego, Rodzinę Ulmów i Św.Ojca Kolbe?
Na wystawie w Muzeum II wojny światowej nie ma już dla nich miejsca, ale w naszej pamięci i w naszym sercu będą zawsze.
Nie zapomnimy o tej hańbie."
1799130409982415104,
1799069374168641536,"Nie zamykajmy oczu na próby odbierania nam suwerenności, zatrzymania potrzebnych nam inwestycji rozwojowych, narzucania szkodliwych dla Polski i Polaków szaleństw oszukańczego zielonego ładu i co najważniejsze: brońmy naszego bezpieczeństwa. Głosujmy na #PrawoiSprawiedliwość. "
1798721121359192320,"Ja nie ma żadnych wątpliwości i Państwa również proszę o oddanie głosu na Panią #AnnaZalewska. Jest liderem listy #PrawoiSprawiedliwość, bo lider musi być odważny, kompetentny,pracowity, aktywny, skuteczny w działaniu i lojalny wobec swojego panstwa. Taka jest #AnnaZalewska "
1798714034788975104,"Ta grafika mówi wszystko. Rząd #Koalicja13grudnia okrył się hańbą, której nie da się zatrzeć. Ci żołnierze nikomu krzywdy nie zrobili, a ich zdecydowane działania skutecznie odstraszyły bandytów, napierających na naszą granicę. 
Szacunek dla  żołnierzy.
#MuremZaPolskimMundurem "
1797652353291805184,"Bardzo Państwa proszę o głos na Annę Zalewską. To doświadczony, sprawdzony i odpowiedzialny polityk. Takich właśnie potrzebujemy w #PE.
#AnnaZalewska -Nr 1 na liście #PrawoiSprawiedliwość z #DolnyŚląsk i #Opolszczyzna."
1795892183058301440,"Pamiętamy, jakie obelgi kierowaliście pod adresem obrońców polskiej granicy na wschodzie. Dziś ubieracie się w szaty tych sprawiedliwych i dobrych. Cynizm w najczystszej postaci. Atakowani przez was funkcjonariusze #StrażGraniczna nadal tam służą. Ciekawe co teraz  o was myślą? "
1795398968371007744,Nie dajmy sobie odebrać wolności! 
1792454801059643648,Zawsze na TAK dla #Polski 
1790260244309782528,Każdy z nas może zatrzymać te podwyżki.  Podpisujmy się pod projektem obywatelskim. 
1776319917387665664,Twój głos jest ważny. Nasza przyszłość jest w naszych rękach. 
1776260320186548736,"Nie dajmy się dłużej oszukiwać. Zawalczmy o nasze samorządy. To są nasze Małe Ojczyzny. Nie bądźmy obojętni, zaangażujmy się.
#LepszeŻyciePolaków
#JesteśmyNaTak
#BądźmyRazem "
1776226301810020608,"Mamy w naszej drużynie wspaniałe kobiety. Jedną z nich jest Karolina Mrozowska. Proszę mieszkańców  Wrocławia z okręgu nr 2, żeby dali jej szansę służenia mieszkańcom przez kolejnych 5 lat. Nie zawiedziecie się Państwo.
#TakdlaWrocławia
#BądźmyRazem "
1776217272266150400,"P
#PrawoiSprawiedliwość dotrzymuje słowa. Nasi radni w #SejmikDolnosląski zrobili dla naszego regionu wiele, ale jesteśmy ambitni, chcemy rozwoju #DolnyŚląsk i każdej miejscowości w regionie. Wybierzmy kandydatów sprawdzonych. Jednym z nich jest #PiotrKarwan
#LepszeŻyciePolaków "
1776166436366340352,To jeden z naszych kandydatów z Wrocławia. Warto na niego zagłosować. 
1775958444933034496,"Energię, entuzjazm i wolę wygranej, widać było i słychać podczas Konwencji samorządowej #PrawoiSprawiedliwość w #Legnica. Mamy wspaniałą drużynę, a na jej czele dynamiczną i świetnie zorganizowaną kandydatkę na Prezydenta tego miasta #JoannaŚliwińskaŁokaj. Postawmy na kobietę! "
1775801434371478016,"Warto zaufać kandydatom #PrawoiSprawiedliwość. Pokazaliśmy, że jesteśmy wiarygodni i wypełniamy nasze obietnice. Jesteśmy na TAK dla rozwoju Polski i naszych samorządów. Razem, w zgodzie i porozumieniu możemy uczynić dla naszych małych Ojczyzn wiele dobrego. Zróbmy to razem. "
1775528889437102592,"Miasto, które powinno przyciągać turystów zabytkami i ciekawą historią zwija się, wyludnia, jest po prostu zaniedbane. Brakuje dobrego gospodarza. Jesteśmy na tak dla rozwoju Jawora i dla dobrej przyszłości  naszych mieszkańców. Zagłosujmy na kandydatów #PrawoiSprawiedliwość "
1775514531550142720,Kolejny przystanek na kampanijnej trasie to #Jawor 
1775471958764732416,Przed ryneczkiem w #Legnica konferencja prasowa o niespełnionych obietnicach #Koalicja13grudnia #Tuskodrożyzna a także o wiarygodności #PrawoiSprawiedliwość oraz ogromnym wsparciu dla samorządów na realizację ważnych inwestycji. Rozmawiamy z mieszkańcami. 
1775438189433368832,Spotkania z ludźmi są nieocenione. A ile ciekawych opinii można usłyszeć. 
1775437495137628416,Dziś od rana #Legnica 
1774121708657529088,"Z okazji Świąt Wielkanocnych, życzę wszystkim Państwu pokoju. Pokoju w naszych rodzinach, w naszej Ojczyźnie i na świecie. Niech Zmartwychwstały Chrystus, napełni nasze serca miłością, życzliwością i nadzieją. 
Wesołego Alleluja!"
1773750120795804160,Warto o tym pamiętać. Nie dajmy się dłużej oszukiwać. 
1773749931255161088,I to jest konkret. 
1773370626448773632,Tym razem nie dajmy się oszukać. 
1773225240123855104,"I to jest ten konkret, o którym #Koalicja13grudnia zapomniała powiedzieć Polakom. "
1772603669478793216,"Igrzysk,w wykonaniu #Koalicja13grudnia ciąg dalszy. Wszystko po to, żeby przykryć nieudolność w rzadzeniu, oszustwo wyborcze pod nazwą 100 konkretów i zbliżające się podwyżki cen żywności, energii i podatków. Taniej to już było, jak mówiła #GronkiewiczWaltz

#TuskoDrożyzna"
1772299675464273920,"1 kwietnia nie będzie nam do śmiechu. To nie będzie dzień żartów znany, jako prima aprilis. Drożyzna już puka do naszych drzwi. A miało być taniej i lepiej. #koalicja13grudnia zakpiła z Polaków i to z pełną świadomością tego, co chce zrobić.
#TuskoDrożyzna "
1771992029339214080,"Konwencja #PrawoiSprawiedliwość we Wrocławiu. Mamy ambitne plany, chcemy rozwoju, inwestycji i zamierzamy to osiągnąć. Z drużyną, której liderem jest #ŁukaszKasztelowicz, kandydat na Prezydenta #Wrocław, osiągnięcie tych celów jest realne. Jesteśmy wiarygodni.
#TakdlaWrocławia "
1771530125378466048,"Wierzyć się nie chce,  że tylu ludzi dało się na te pseudokonkrety nabrać. Jedno kłamstwo przykrywane jest kolejnym tak, żeby ludzie zapomnieli już o tym pierwszym. "
1771272099962790144,"Energię i wolę walki o zwycięstwo w wyborach samorządowych dało się dziś odczuć na Konwencji Powiatowej #PrawoiSprawiedliwosc w moim rodzinnym mieście #Jawor. Dziękuję  zaangażowanym w jej przygotowanie, a kandydatowi na Burmistrza #ArturBujak i jego drużynie życzę zwycięstwa. "
1771132798000365824,I doczekaliśmy się nowego znaczenia słowa wiarygodność w słowniku #koalicja13grudnia 
1770143923152867328,Nie wolno grać bezpieczeństwem Polski i Polaków. Tymczasem.... 
1770122084045230592,To tylko kropla w morzu niespełnionych obietnic #koalicja13grudnia 
1769357241335906304,"  Tak właśnie robi się dobrą kampanię. Powodzenia.
#TakdlaWroclawia"
1769051367908241920,"Brawo. Najlepsza kampania to ta, która  prowadzona jest wśród ludzi. Wyborcy mają możliwość bezpośredniej rozmowy z kandydatami. Powodzenia. "
1769050704298033408,"Warto zaufać naszemu kandydatowi na Prezydenta #Wrocław. Łukasz Kasztelowicz ma dobre, realne i oczekiwane przez mieszkańców propozycje. #PrawoiSprawiedliwość udowodniło, że dotrzymuje słowa i jest wiarygodne. Wrocław zasługuje na dobrego gospodarza.
#TakdlaWrocławia "
1768692068300325120,"Na taki poziom intelektualny, jaki prezentuje #Koalicja13grudnia na #KomisjaPegasusa a także poziom kultury osobistej, najlepszy jest naleśnik w dobrym towarzystwie "
1768579015399330048,"Warto spotkać się w sobotę z naszą kandydatką na Prezydenta #Legnica. Nie ma to  jak bezpośrednie rozmowy z ludźmi. One zawsze są inspirujące, a poza tym dają możliwość lepszego poznania kandydatki i jej drużyny.
#BądźmyRazem
#TakdlaLegnicy "
1765704051889406464,"Joanna Śliwińska-Łokaj, jest kandydatką #PrawoiSprawiedliwość na Prezydenta #Legnica. Jestem przekonana, że nadszedł czas, by to właśnie kobieta, przedsiębiorcza, odważna i zorganizowana wzięła na siebie odpowiedzialność za sprawy miasta i jego mieszkańców.
#JestemNaTak "
1765702924003369216," Joanna Śliwińska-Łokaj jest kandydatką #PrawoiSprawiedliwość na Prezydenta #Legnica. Jestem przekonana, że nadszedł czas, by to właśnie kobieta, przedsiębiorcza i zorganizowana wzięła na siebie odpowiedzialność za sprawy ważne dla miasta i  jego mieszkańców.
#JestemNaTak"
1765382176701284608,"Miała być uśmiechnięta i szczęśliwa Polska, a jest pałowanie i używanie gazu łzawiącego. Wobec kogo? Wobec polskiego rolnika. Hańba i wstyd. 
Stoimy murem za polskimi rolnikami. Oni nas nie tylko żywią, ale też bronią. Warto o tym pamiętać."
1765024071987654912,"Kandydat, którego warto poprzeć w nadchodzących wyborach do #SejmikDolnośląski "
1764698931605160192,"Razem, w zgodzie i współpracy,możemy zadbać o nasze małe Ojczyzny. Rozwój, odważne inwestycje, śmiałe projekty w samorządach i determinacja w działaniu to gwarancja dobrej przyszłości dla nas wszystkich. 
#JesteśmyNaTak "
1763923504766840832,Zawsze jestem i będę na tak dla rozwoju Polski i naszych lokalnych Ojczyzn. 
1763602851664715776,"Łukasz Kasztelowicz jest kandydatem #PrawoiSprawiedliwość na Prezydenta #Wrocław. Podczas dzisiejszego briefingu zaprezentowani zostali również liderzy, którzy powalczą o mandaty radnych do miasta i do Sejmiku Dolnośląskiego. Zgrana drużyna gotowa do służby dla Wrocławia. "
1763523593059578112,"Dziś obchodzimy Narodowy Dzień Pamięci Żołnierzy Wyklętych, bohaterów walki o wolną Polskę. Komunistyczna władza robiła wszystko, by pamięć o nich zginęła. Nie udało się. Pamiętamy i oddajemy dziś hołd ich patriotycznej postawie w walce o wolność.
#CzesciChwałaBohaterom"
1761399533995429888,"Żywiołowo, spontanicznie i prawdziwie było dziś na spotkaniu #WolnychPolaków we #Włocławek.
Bardzo Państwu dziękuję za troskę o polskie sprawy i dobrą pamięć o tym, ile dobrego Polsce i Polakom przyniosły rządy #PrawoiSprawiedliwość. To usłyszałam dziś od Państwa. 
#BądźmyRazem "
1759954000462348544,"Dziś, na konferencji prasowej miałam przyjemność przedstawić  kandydatkę #PrawoiSprawiedliwość na urząd Prezydenta #Legnica, Panią Joannę Śliwińską-Łokaj.  Zapraszamy wszystkich, którym zależy na rozwoju #Legnica do współpracy.
#BądźmyRazem
#BudujmyWspólnie "
1759298106917576960,"Dziś spotkanie #WolnychPolaków w #JeleniaGóra. Bardzo dziękuję za Państwa energię i troskę o polskie sprawy.
To ważne, że zgadzamy się, iż  tylko razem możemy budować dobrą przyszłość dla Polski.
#BadźmyRazem
#BudujmyWspólnie "
1758924002360221952,"Jesteśmy jednym narodem i mamy jedną Ojczyznę. Tą Ojczyzną jest Polska. Razem i w zgodzie możemy budować dobrą przyszłość dla nas i dla następnych pokoleń.
#BądźmyRazem
#BudujmyWspólnie "
1756400087494758912,"Wyjątkowe spotkanie #WolnychPolakow w #Pyrzyce. Mimo późnej pory sala była pełna ludzi. To niezwykle budujące widzieć taką energię i chęć działania, by pokonać zło, które funduje nam #Koalicja13grudnia
#BądźmyRazem "
1756382502157976064,"#Chojna to kolejny przystanek na drodze spotkań #WolnychPolakow.
Bardzo dziękuję za to, że byliście Państwo dziś z nami.
#BądźmyRazem "
1756381091441598720,"Spotkanie #WolnychPolakow w #Szczecin. Znakomita atmosfera i ciekawe rozmowy o Polsce.
#BądźmyRazem "
1754220491122839552,"Bardzo dziękuję za dzisiejsze spotkanie #WolnychPolaków w #Kalisz. Cudowna atmosfera, energia i troska o Polskę wybrzmiewały z każdej wypowiedzi. Jesteśmy zdeterminowani, by walczyć o prawdę i wolność. By to osiągnąć musimy być razem. Nie dajmy się podzielić.
#BądźmyRazem "
1753824446744236032,"Bardzo dziękuję Państwu za dzisiejsze spotkanie w #GorzówWielkopolski. Wasza obecność, ożywiona dyskusja, ciekawe pytania i uwagi są dowodem na to, że jesteście gotowi, by bronić naszej wolności i  suwerenności. Dobro i prawda zwyciężą, jeśli będziemy razem.
#Bądźmyrazem "
1753271073750004224,"Bądźmy razem w ten weekend. Zapraszam serdecznie.
#BądźmyRazem "
1748708077367329280,"Można ludzi oszukiwać przez pewien czas, można nawet niektórych ludzi oszukiwać przez cały czas, ale nie da się oszukiwać wszystkich ludzi przez cały czas. Polska się budzi. Dziś we #Wrocław tysiące uczestników na manifestacji w obronie wolności. #ProtestWolnychPolakow "
1746284826640994560,"Odważny krok, podyktowany sprzeciwem wobec jawnego i brutalnego łamania prawa przez #Koalicja13grudnia
To postawa godna naśladowania. 
#Bądźmyrazem "
1745530671475380736,"Gorące podziękowania dla uczestników #ProtestWolnychPolaków.
Pokazaliśmy, że wolność jest wartością, której będziemy bronili z determinacją. Razem stanowimy siłę, której nie da się zignorować. Dobro zawsze zwycięża. #Koalicja13grudnia nie wygra z Narodem."
1745411049392685312,I tak trzymać. Nie dajmy się zastraszyć. Im na tym zależy. 
1745389973291872512,"56 autokarów z #DolnyŚląsk wyruszyło do #Warszawa, na #ProtestWolnychPolaków. Ogromna mobilizacja i determinacja. Dziękuję. 
#ProtestWolnychPolakow "
1743195140779360512,"Tylko razem możemy pokonać zło. Bądźmy pod Sejmem RP o godzinie 16-tej,11 stycznia 2024r. To niewielki wysiłek w tak fundamentalnych sprawach, jak wolność, suwerenność, demokracja i bezpieczeństwo Polski i Polaków. To nasza wspólna sprawa.
#ProtestWolnychPolakow #11stycznia "
1738615046165442560,"Z okazji Świąt Bożego Narodzenia, życzę Państwu zdrowia, pokoju, miłości, nadziei i błogosławieństwa Bożego. Te święta są inne, niż mogliśmy oczekiwać, trudne dla tych, którzy broniąc wolności i godności człowieka, będą z dala od swoich bliskich. Bądźmy sercem i  myślami z nimi."
1737862036808146944,Tak wygląda praworządność i wolności obywatelskie w wydaniu #Koalicja13grudnia 
1734990370843369728,"Chociaż minęły 42 lata od tamtego #13grudnia, nie wolno nam nigdy zapomnieć o tych, którzy wtedy podjęli się nierównej walki o godność, solidarność i prawo do stanowienia o Polsce przez Polaków, a nie obcych. To im zawdzięczamy wolną  Polskę. Pilnujmy jej.
#Pamiętamy"
1731579005961220352,"Z okazji Barbórki, wszystkim górnikom i tym, którzy pracują w branży górniczej, życzę dużo zdrowia, radości, bezpiecznej pracy, opieki św. Barbary,  szacunku ludzi i spełnienia marzeń.
W tym dniu słowa wdzięczności i uznania kieruję także do rodzin górniczych. Szczęść Wam Boże!"
1714294193047355648,"Bardzo dziękuję wszystkim Wyborcom, którzy obdarzyli mnie tak wielkim zaufaniem. Wynik, jaki uzyskałam- 89172, jest dla mnie wielkim zobowiązaniem wobec Państwa i wobec naszej Ojczyzny.
Raz jeszcze serdecznie dziękuję."
1846161790192759296,"#RokKłamstw obecnego rządu doprowadził do zwijania wielkich inwestycji takich jak CPK, atom czy budowa portów, zamykania wielu firm, strat w strategicznych spółkach Skarbu Państwa, zapaści w NFZ, bezprawia i łamania Konstytucji, chaosu w polskich służbach i wojsku, tragicznej… "
1845786201204154624,"Oni chcą stworzyć układ politycznie zamknięty – chcą rządzić na lata, depcząc przy tym polską Konstytucję oraz akty prawne i stworzyć warunki do powstania jednego superpaństwa europejskiego. My, , nigdy się na to nie zgodzimy. Nasi wrogowie polityczni spotkają się z…  "
1845507192264298752,"W 2015 r., kiedy zostałem ministrem-koordynatorem, zapadła decyzja o odsunięciu ze służby w ABW i AW ok. 500 funkcjonariuszy zaczynających swoją „karierę” jeszcze w czasach PRL-U w SB. Dziś słyszymy, że do służb specjalnych wracają ludzie, którzy byli zaangażowani we współpracę z…  "
1845024436824477696,"Stale mówimy w Parlamencie Europejskim o bezprawnych działaniach obecnej władzy w Polsce. Informujemy o represjach i torturach przeprowadzanych na ks. Michale Olszewskim i pracownicach Ministerstwa Sprawiedliwości. Nie zamkną nam ust.

 🎥   "
1844332251397444096,"Milczenie Komisji Europejskiej to hańba. W nowym raporcie dot. praworządności w UE nie ma nawet jednego zdania o tym, że reżim Tuska depcze Konstytucję, niszczy demokrację, łamie podstawowe prawa człowieka, stosuje tortury wobec więźniów politycznych, wpływa na niezawisłość sądów…  "
1844051100338651136,"Komisja Europejska w dalszym ciągu odmawia finansowania zapór na zewnętrznych granicach UE. Frontex deportuje stanowczo zbyt mało migrantów do krajów ich pochodzenia. To musi się zmienić! W PE będę dążył do tego, aby  🇪  🇺  wspierała finansowo państwa członkowskie w budowie…  "
1839304964646252800,"Łukaszenka nas nie oszuka. Dopóki na Białorusi są przetrzymywani więźniowie polityczni, sankcje nie zostaną poluzowane. "
1838884373476552960,"Dopóki trwają represje wobec opozycji, dopóki są więźniowie polityczni - nie ma mowy o współpracy Kuby z Unią Europejską. Upominamy się o José Daniela Ferrera, o każdego z ponad tysiąca więźniów politycznych, ale także o los zatrzymanej wczoraj Berty Soler, liderki Dam w Bieli. "
1838621317165089280,"Dziesięć lat temu, we wrześniu 2014 roku, Ilham Tohti został skazany na dożywotnie więzienie za swoją działalność na rzecz praw Ujgurów po dwudniowym pokazowym procesie. Po dekadzie jego rodzina i społeczność nadal nie otrzymują żadnych oficjalnych informacji na temat jego…  "
1838576168020156416,"Rosyjski przemysł obronny pozostaje zależny od importowanych technologii, szczególnie w przypadku zaawansowanych systemów. Pomimo sankcji, zachodnie części wciąż są odnajdywane w rosyjskiej broni. O tym mówi nasza poprawka przyjęta przez PE. Dziś uczestniczyłem w specjalnej…  "
1838501259193565440,"Przyjęliśmy w PE rezolucję w obronie 1400 więźniów politycznych na Białorusi. Pamiętamy o nich. Wolność zwycięży, a Łukaszenka musi odpowiedzieć za swoje zbrodnie. Żywie Biełaruś! "
1838129128387584512,"Niemiecka polityka „Herzlich Willkomen” jest groźna dla całej Europy. Tylko twarda obrona zewnętrznych granic UE, finansowanie zapór fizycznych, proste procedury przy wydalaniu nielegalnych migrantów z UE oraz odpowiednie zadaniowanie Frontexu i Europolu zapewnią nam…  "
1835954378387173376," 📄  Pracujemy nad tekstem rezolucji Parlamentu Europejskiego na temat niszczycielskich powodzi w Europie Środkowej i Wschodniej, ofiar śmiertelnych oraz gotowości UE do działania. Na wniosek polskiej delegacji w  jutro odbędzie się debata na ten temat, a w czwartek… "
1835226590982053888,"Myśli wszystkich Polaków są dziś z mieszkańcami województw dolnośląskiego i opolskiego, które dotknął tragiczny żywioł. Dziękuję strażakom, policjantom, żołnierzom WOT i wszystkim tym, którzy w tym momencie walczą z powodzią i pomagają poszkodowanym. Polska jest Wam wdzięczna za… "
1834978423959106048,"Tysiące polskich obywateli podczas protestu #StopPATOwładzy przed Ministerstwem Sprawiedliwości pokazało, że nie zgadza się z bezprawiem, które trwa od 13 grudnia ubiegłego roku. Serdecznie dziękuję za liczne rozmowy, uściski dłoni i słowa wsparcia. Niech żyje Polska! 🇵  🇱  "
1833832544896242176,"Andrzej Poczobut jest symbolem walki o wolność, za co decyzją dyktatora Łukaszenki od 1226 dni przebywa w więzieniu. Na mój wniosek w przyszłym tygodniu Parlament Europejski zajmie się alarmującą sytuacją więźniów politycznych reżimu Łukaszenki."
1833546622141403648," 🛑  Rząd od początku kadencji ignoruje potrzeby obywateli, atakuje wartości ważne dla Polek i Polaków, zwija wielkie inwestycje, łamie prawo. Dlatego mówimy #StopPATOwładzy i zapraszamy na protest, aby wspólnie wyrazić swój sprzeciw wobec bezprawnych działań obecnej władzy. 

 🗓 ️…  "
1831704481911697408,"Dziś w Lublinie wspólnie z Poseł , Posłem Kazimierzem Chomą i radnym Sejmiku  wyraziłem stanowczy sprzeciw wobec skandalicznej decyzji PKW. Obecna władza politycznymi naciskami próbuje zniszczyć prawicową opozycję. To atak nie tylko na Prawo i Sprawiedliwość,…  "
1831339748784275712," ❌  Komisja Europejska proponuje rezygnację z przedłożenia książeczki wojskowej przez Rosjan ubiegających się o wizy Schengen. Rezygnacja z wiedzy o przebiegu służby, w tym o awansach i jednostkach, w których pełnili służbę Rosjanie starający się o ten dokument, to wielki błąd… "
1831245104192913664," 📄  Razem z 25 europosłami z 6 grup politycznych skierowałem list do Josepa Borrella w sprawie wizyty objętego międzynarodowym nakazem aresztowania Władimira Putina w Mongolii, państwie-sygnatariuszu Statutu Rzymskiego, uznającego jurysdykcję Międzynarodowego Trybunału Karnego."
1830152748882419712," 🇵  🇱  85. lat temu wybuchła II Wojna Światowa – najtragiczniejszy konflikt rozpoczęty niemieckim atakiem na naszą Ojczyznę, podczas którego zginęło 6 mln obywateli II RP. Niech nigdy nie zgaśnie pamięć o tych, którzy oddali najcenniejszą ofiarę - własne życie - za wolną, suwerenną i…  "
1827713486996262912, ⚫ ️ W wyniku akcji gaśniczej spowodowanej wybuchem pożaru w Poznaniu zginęło dwóch strażaków. Żegnajcie Bohaterowie. Wasza odwaga i poświęcenie pozostaną na zawsze w naszej pamięci.
1824013664455704832," 🇵  🇱  Dziś obchodzimy Święto Wojska Polskiego. To bardzo ważne, aby szczególnie w tym trudnym dla żołnierzy okresie, kiedy dzielnie strzegą naszych granic, przekazać im wdzięczność za ich ciężką i ofiarną służbę ku obronie naszej Ojczyzny. Dziękujemy, jesteście dumą naszego Narodu!…  "
1822238449161691136," ❗ ️Komisja Europejska skompromitowała się, atakując Polskę w swoim raporcie na temat „praworządności”  ❗ ️

Postawiono zarzuty, jakoby w naszym kraju nie było wolności i pluralizmu mediów, powołując się na fakt aresztowania Pablo Gonzaleza w 2022 roku, który wtedy określał się…  "
1821846487296250112," 🔴  Ursula von der Leyen podczas swojego wystąpienia w roli kandydatki na przewodniczącą Komisji Europejskiej mówiła o sytuacji na Ukrainie, bezpieczeństwie granicy zewnętrznej UE i prawach człowieka, wymieniła Rosję jako głównego agresora, jednocześnie milcząc na temat reżimu…  "
1821173573731352832," 🟥  Tak wygląda manipulacja TVN. Taką odpowiedź na konfabulacje Siemoniaka otrzymała ode mnie redakcja jeszcze przed publikacją swojego artykułu 👇 

Każdemu funkcjonariuszowi ABW, w tym szefowi ABW, przysługuje mieszkanie na podstawie ustawy. Szef ABW otrzymał możliwość wynajęcia…  "
1820040449056243712," 🔴  Kiedy zatrzymaliśmy Rubcowa kilka dni po wybuchu wojny na Ukrainie, spotkaliśmy się z ogromną, agresywną krytyką środowisk lewicowo-liberalnych, ekspertów związanych z Platformą Obywatelską, mediów, ale także, co jest wyjątkowo skandaliczne, również Komisja Europejska w swoim…  "
1819637589327909376," 🟥  Pablo Gonzalez to bardzo niebezpieczny, cenny dla wrogiego nam rosyjskiego reżimu agent, który pod przykrywką dziennikarza prowadził działania szpiegowskie, przyjeżdżał również do Polski i zagrażał bezpieczeństwu naszego kraju. ABW zatrzymała go zaledwie kilka dni po wybuchu…  "
1819273322963616256,Negocjacje na temat wymiany więźniów między Rosją a Zachodem trwały co najmniej od półtora roku. Jako koordynator służb specjalnych prowadziłem w tej sprawie rozmowy z Amerykanami. Zaproponowałem przekazanie Rosjanom aresztowanego przez nas w lutym 2022 r. agenta GRU Pawła… 
1818969143795646720," 🇵  🇱  80 lat temu, 1 sierpnia 1944 r. o godz. 17:00 mieszkańcy Warszawy stanęli do walki w obronie Warszawy i Polski. Był to ich wielki akt poświęcenia dla przyszłych pokoleń. Dlatego dziś oddajmy hołd naszym narodowym Bohaterom. Niech pamięć o nich nigdy nie zginie!

#PamiętaMY "
1818906814945120512, 🇵  🇱  Wczoraj na pl. Krasińskich wziąłem udział w uroczystej Mszy Św. polowej i Apelu Pamięci z okazji 80. rocznicy wybuchu Powstania Warszawskiego. Cześć i chwała Bohaterom! 
1818552864676995328,"Polityczny wniosek Bodnara do przewodniczącej PE o odebranie immunitetu mi i  za udział w głosowaniach w Sejmie, kiedy nasze mandaty poselskie nie zostały skutecznie uchylone to jest wyjątkowa kpina tej nieudolnej #Koalicja13grudnia z demokracji. Oni próbują…  "
1817985727612797184,"Kilka dni temu wypowiadałem się w PE na spotkaniu z Komisarzem Reyndersem w sprawie łamania praw człowieka i zasad praworządności w Polsce przez ekipę Tuska i Bodnara. Europejski Trybunał Praw Człowieka w Strasburgu rozpatruje moją skargę na stosowanie tortur wobec mnie, jako… "
1817867442242118144, 🇵  🇱  Ochrona naszej granicy to jeden z priorytetów mojej pracy w PE. Wraz z posłami mojej grupy skierowałem w tej sprawie list i interpelację do Komisji Europejskiej. W zeszłym tygodniu koordynatorzy LIBE przychylili się do mojego wniosku o pilne zajęcie się atakami hybrydowymi na…  
1816750685003608064," 🟥  Kolejny raz rząd Tuska zamiast stanąć po stronie obrońców naszych granic, bierze stronę tych, którzy utrudniali służbę policjantom, żołnierzom i strażnikom granicznym. Prokuratura Bodnara stawia zarzuty policjantowi, który zgodnie z prawem nie wpuścił politycznych celebrytek z…  "
1816140883214959104," 💬  Panie Komisarzu. Czy Pan jest głuchy i ślepy? - moje wystąpienie podczas debaty w PE nad sprawozdaniem na temat praworządności w UE za 2024 r. z udziałem Didiera Reyndersa, komisarza ds. wymiaru sprawiedliwości  👇  "
1813622633012801792,"Europejski Trybunał Praw Człowieka przyjął skargę w sprawie zastosowania wobec mnie tortur podczas bezprawnego przetrzymywania w więzieniu. 

To szokujące, że w państwie, które jest członkiem Unii Europejskiej, wobec przedstawicieli opozycji stosuje się takie metody.

Nie ma…  "
